2231724	2246979	4074479	4059298	15256	15182	89.46	6366786	6295970	0.24	0.24	1	-1	gd10_4	gz15_4
2247068	2250505	4059047	4055632	3438	3416	88.92	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
2254254	2256436	4049198	4047044	2183	2155	85.33	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
2256658	2257844	4046831	4045641	1187	1191	87.27	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
2259981	2263323	4043831	4040477	3343	3355	85.32	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
2263645	2265053	4040117	4038713	1409	1405	89.44	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
2266066	2276369	4037721	4027400	10304	10322	93.72	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
2276486	2300203	4027313	4003628	23718	23686	93.97	6366786	6295970	0.37	0.38	1	-1	gd10_4	gz15_4
2303892	2305089	3999144	3997947	1198	1198	91.17	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
2305208	2323392	3997834	3979681	18185	18154	92.83	6366786	6295970	0.29	0.29	1	-1	gd10_4	gz15_4
2324334	2348511	3978829	3954635	24178	24195	94.02	6366786	6295970	0.38	0.38	1	-1	gd10_4	gz15_4
2349703	2398169	3953475	3905156	48467	48320	93.53	6366786	6295970	0.76	0.77	1	-1	gd10_4	gz15_4
2398315	2445502	3904929	3857762	47188	47168	93.63	6366786	6295970	0.74	0.75	1	-1	gd10_4	gz15_4
2445921	2474050	3857384	3829463	28130	27922	94.33	6366786	6295970	0.44	0.44	1	-1	gd10_4	gz15_4
2475815	2495728	3827687	3807760	19914	19928	92.20	6366786	6295970	0.31	0.32	1	-1	gd10_4	gz15_4
2495785	2501457	3806039	3800448	5673	5592	93.17	6366786	6295970	0.09	0.09	1	-1	gd10_4	gz15_4
2501553	2508064	3800310	3793806	6512	6505	91.44	6366786	6295970	0.10	0.10	1	-1	gd10_4	gz15_4
2509210	2510616	3785253	3783816	1407	1438	88.08	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
2510775	2517725	3783637	3776716	6951	6922	92.95	6366786	6295970	0.11	0.11	1	-1	gd10_4	gz15_4
2517910	2523130	3776650	3771446	5221	5205	92.37	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
2523153	2526403	3771333	3768062	3251	3272	92.22	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
2526555	2536290	3764651	3754973	9736	9679	92.08	6366786	6295970	0.15	0.15	1	-1	gd10_4	gz15_4
2536397	2537828	3754953	3753502	1432	1452	87.67	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
2537935	2549385	3753384	3742005	11451	11380	93.45	6366786	6295970	0.18	0.18	1	-1	gd10_4	gz15_4
2550372	2557044	3741045	3734344	6673	6702	89.32	6366786	6295970	0.10	0.11	1	-1	gd10_4	gz15_4
2557062	2573207	3734222	3718200	16146	16023	93.13	6366786	6295970	0.25	0.25	1	-1	gd10_4	gz15_4
2574324	2588415	3691865	3677867	14092	13999	92.04	6366786	6295970	0.22	0.22	1	-1	gd10_4	gz15_4
2591138	2592335	3226836	3225636	1198	1201	88.46	6366786	7873532	0.02	0.02	1	-1	gd10_4	gz15_1
2591138	2592343	2971114	2969906	1206	1209	87.39	6366786	5204641	0.02	0.02	1	-1	gd10_4	gz15_5
2594345	2596501	3241373	3239308	2157	2066	90.46	6366786	6763653	0.03	0.03	1	-1	gd10_4	gz15_3
2604008	2605105	301251	302330	1098	1080	81.14	6366786	459024	0.02	0.24	1	1	gd10_4	gz15_12
2605238	2606908	1442640	1440970	1671	1671	81.19	6366786	4812177	0.03	0.03	1	-1	gd10_4	gz15_6
2605913	2607453	180024	178484	1541	1541	79.38	6366786	392956	0.02	0.39	1	-1	gd10_4	gz15_15
2631814	2639997	191972	200148	8184	8177	89.36	6366786	3388160	0.13	0.24	1	1	gd10_4	gz15_10
2631817	2645690	6718914	6705017	13874	13898	88.04	6366786	7873532	0.22	0.18	1	-1	gd10_4	gz15_1
2649039	2650171	3284090	3285221	1133	1132	85.38	6366786	4644389	0.02	0.02	1	1	gd10_4	gz15_8
2655636	2656894	2920939	2919688	1259	1252	84.12	6366786	7279582	0.02	0.02	1	-1	gd10_4	gz15_2
2660579	2681833	3624780	3603476	21255	21305	92.76	6366786	6295970	0.33	0.34	1	-1	gd10_4	gz15_4
2682247	2691827	3603031	3593431	9581	9601	92.61	6366786	6295970	0.15	0.15	1	-1	gd10_4	gz15_4
2691849	2694517	3586064	3583400	2669	2665	94.31	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
2694743	2707656	3583275	3570394	12914	12882	92.74	6366786	6295970	0.20	0.20	1	-1	gd10_4	gz15_4
2707775	2722275	3570219	3555678	14501	14542	91.89	6366786	6295970	0.23	0.23	1	-1	gd10_4	gz15_4
2722279	2728113	3555551	3549936	5835	5616	86.99	6366786	6295970	0.09	0.09	1	-1	gd10_4	gz15_4
2728226	2742092	3549934	3536364	13867	13571	90.18	6366786	6295970	0.22	0.22	1	-1	gd10_4	gz15_4
2742254	2744496	3536202	3533969	2243	2234	91.93	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
2744560	2754991	3533595	3523319	10432	10277	92.23	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
2755115	2764954	3523296	3513532	9840	9765	91.12	6366786	6295970	0.15	0.16	1	-1	gd10_4	gz15_4
2765293	2776777	3513474	3501975	11485	11500	92.64	6366786	6295970	0.18	0.18	1	-1	gd10_4	gz15_4
2776973	2784663	3501769	3494103	7691	7667	91.47	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
2784822	2817043	3494103	3461776	32222	32328	93.76	6366786	6295970	0.51	0.51	1	-1	gd10_4	gz15_4
2818049	2849781	3460679	3429341	31733	31339	93.53	6366786	6295970	0.50	0.50	1	-1	gd10_4	gz15_4
2849900	2867533	3429208	3411740	17634	17469	93.10	6366786	6295970	0.28	0.28	1	-1	gd10_4	gz15_4
2867626	2955079	3411739	3324272	87454	87468	94.67	6366786	6295970	1.37	1.39	1	-1	gd10_4	gz15_4
2955180	3076585	3324252	3203258	121406	120995	94.17	6366786	6295970	1.91	1.92	1	-1	gd10_4	gz15_4
3077076	3084620	3202831	3195260	7545	7572	94.02	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
3085896	3088515	3193900	3191285	2620	2616	82.74	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
3088844	3139895	3190888	3139936	51052	50953	94.35	6366786	6295970	0.80	0.81	1	-1	gd10_4	gz15_4
3140333	3150667	3139702	3129325	10335	10378	94.93	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
3152398	3189876	3127757	3090280	37479	37478	95.48	6366786	6295970	0.59	0.60	1	-1	gd10_4	gz15_4
3193741	3223762	3086734	3056727	30022	30008	92.87	6366786	6295970	0.47	0.48	1	-1	gd10_4	gz15_4
3224670	3226411	3055895	3054160	1742	1736	82.49	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
3226446	3232439	3053333	3047364	5994	5970	87.00	6366786	6295970	0.09	0.09	1	-1	gd10_4	gz15_4
3232763	3235153	3046467	3044085	2391	2383	94.08	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
3237441	3272383	3041722	3006898	34943	34825	94.68	6366786	6295970	0.55	0.55	1	-1	gd10_4	gz15_4
3273433	3280022	3006422	2999858	6590	6565	91.13	6366786	6295970	0.10	0.10	1	-1	gd10_4	gz15_4
3280344	3313302	2999519	2966652	32959	32868	94.89	6366786	6295970	0.52	0.52	1	-1	gd10_4	gz15_4
3313697	3315515	2966256	2964454	1819	1803	86.46	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
3317447	3338581	2962584	2941502	21135	21083	95.18	6366786	6295970	0.33	0.33	1	-1	gd10_4	gz15_4
3338856	3340624	2941225	2939466	1769	1760	79.42	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
3341082	3344919	2939026	2935155	3838	3872	83.36	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
3345612	3363657	2934459	2916537	18046	17923	94.75	6366786	6295970	0.28	0.28	1	-1	gd10_4	gz15_4
3363816	3379295	2916404	2901012	15480	15393	94.92	6366786	6295970	0.24	0.24	1	-1	gd10_4	gz15_4
3381265	3430465	2898429	2849215	49201	49215	94.77	6366786	6295970	0.77	0.78	1	-1	gd10_4	gz15_4
3432157	3434253	2847188	2845071	2097	2118	88.47	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
3434466	3451618	2844851	2827772	17153	17080	93.46	6366786	6295970	0.27	0.27	1	-1	gd10_4	gz15_4
3454408	3464809	2825042	2814567	10402	10476	93.66	6366786	6295970	0.16	0.17	1	-1	gd10_4	gz15_4
3468201	3500207	2809888	2777885	32007	32004	94.77	6366786	6295970	0.50	0.51	1	-1	gd10_4	gz15_4
3500513	3508363	2777567	2769740	7851	7828	93.73	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
3508647	3531417	2769470	2746722	22771	22749	93.16	6366786	6295970	0.36	0.36	1	-1	gd10_4	gz15_4
3531537	3538026	2746588	2740149	6490	6440	94.90	6366786	6295970	0.10	0.10	1	-1	gd10_4	gz15_4
3538048	3547206	2738645	2729488	9159	9158	92.63	6366786	6295970	0.14	0.15	1	-1	gd10_4	gz15_4
3547587	3550306	2729381	2726669	2720	2713	89.50	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
3552146	3593374	2724884	2683707	41229	41178	93.80	6366786	6295970	0.65	0.65	1	-1	gd10_4	gz15_4
3593642	3626127	2683450	2651052	32486	32399	94.04	6366786	6295970	0.51	0.51	1	-1	gd10_4	gz15_4
3627501	3628707	2649896	2648725	1207	1172	82.84	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
3630650	3641555	2646770	2635851	10906	10920	92.36	6366786	6295970	0.17	0.17	1	-1	gd10_4	gz15_4
3642383	3653241	2635060	2624276	10859	10785	90.80	6366786	6295970	0.17	0.17	1	-1	gd10_4	gz15_4
3654604	3669967	2622864	2607512	15364	15353	93.60	6366786	6295970	0.24	0.24	1	-1	gd10_4	gz15_4
3673960	3677618	2605113	2601454	3659	3660	93.70	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
3678717	3730827	2600399	2548336	52111	52064	94.42	6366786	6295970	0.82	0.83	1	-1	gd10_4	gz15_4
3730943	3732280	2548207	2546867	1338	1341	88.45	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
3733869	3746597	2545628	2532894	12729	12735	95.98	6366786	6295970	0.20	0.20	1	-1	gd10_4	gz15_4
3746597	3756749	2532814	2522667	10153	10148	90.57	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
3756951	3774796	2522490	2504677	17846	17814	95.02	6366786	6295970	0.28	0.28	1	-1	gd10_4	gz15_4
3775139	3784116	2504330	2495352	8978	8979	94.18	6366786	6295970	0.14	0.14	1	-1	gd10_4	gz15_4
3784141	3791563	2495219	2487805	7423	7415	96.61	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
3792428	3793616	2487095	2485899	1189	1197	86.97	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
3794609	3797562	2484786	2481838	2954	2949	93.69	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
3797560	3807747	2480346	2470214	10188	10133	95.27	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
3808309	3821546	2469656	2456391	13238	13266	94.95	6366786	6295970	0.21	0.21	1	-1	gd10_4	gz15_4
3821708	3822966	2456227	2454967	1259	1261	92.90	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
3823097	3846233	2454815	2431677	23137	23139	94.48	6366786	6295970	0.36	0.37	1	-1	gd10_4	gz15_4
3855542	3860436	2429849	2424978	4895	4872	89.64	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
3866436	3882643	2418555	2402553	16208	16003	95.11	6366786	6295970	0.25	0.25	1	-1	gd10_4	gz15_4
3883594	3901110	10025	27528	17517	17504	94.70	6366786	33994	0.28	51.49	1	1	gd10_4	gz15_17
3901251	3903245	27669	29663	1995	1995	95.45	6366786	33994	0.03	5.87	1	1	gd10_4	gz15_17
3903795	3930491	2374535	2347910	26697	26626	93.40	6366786	6295970	0.42	0.42	1	-1	gd10_4	gz15_4
3930798	3966903	2347177	2311051	36106	36127	94.37	6366786	6295970	0.57	0.57	1	-1	gd10_4	gz15_4
3967551	3979603	2310774	2298700	12053	12075	95.24	6366786	6295970	0.19	0.19	1	-1	gd10_4	gz15_4
3979767	4030572	2298704	2247951	50806	50754	94.78	6366786	6295970	0.80	0.81	1	-1	gd10_4	gz15_4
4031148	4035896	2247877	2243126	4749	4752	93.60	6366786	6295970	0.07	0.08	1	-1	gd10_4	gz15_4
4036000	4062490	2243021	2216561	26491	26461	94.93	6366786	6295970	0.42	0.42	1	-1	gd10_4	gz15_4
4062846	4063994	2216565	2215426	1149	1140	84.66	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
4064193	4078053	2215354	2201554	13861	13801	95.06	6366786	6295970	0.22	0.22	1	-1	gd10_4	gz15_4
4078530	4095638	2200988	2183770	17109	17219	91.71	6366786	6295970	0.27	0.27	1	-1	gd10_4	gz15_4
4098719	4108703	2180951	2171004	9985	9948	94.41	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
4109119	4114320	2170443	2165259	5202	5185	94.66	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
4114316	4115345	3557554	3556525	1030	1030	84.91	6366786	7279582	0.02	0.01	1	-1	gd10_4	gz15_2
4115788	4121551	2165263	2159529	5764	5735	94.36	6366786	6295970	0.09	0.09	1	-1	gd10_4	gz15_4
4124875	4125931	2157915	2156860	1057	1056	86.69	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
4125994	4130077	2156680	2152602	4084	4079	91.79	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
4130442	4132910	2152330	2149860	2469	2471	88.48	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
4133045	4158622	2149865	2124411	25578	25455	93.28	6366786	6295970	0.40	0.40	1	-1	gd10_4	gz15_4
4158854	4165876	2124154	2117121	7023	7034	95.44	6366786	6295970	0.11	0.11	1	-1	gd10_4	gz15_4
4165868	4167591	2111039	2109295	1724	1745	91.64	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4167453	4183411	2109194	2093211	15959	15984	95.47	6366786	6295970	0.25	0.25	1	-1	gd10_4	gz15_4
4187367	4197168	2088852	2079075	9802	9778	91.91	6366786	6295970	0.15	0.16	1	-1	gd10_4	gz15_4
4197299	4209077	2078959	2067186	11779	11774	94.37	6366786	6295970	0.19	0.19	1	-1	gd10_4	gz15_4
4209185	4217091	2067084	2059169	7907	7916	92.93	6366786	6295970	0.12	0.13	1	-1	gd10_4	gz15_4
4217234	4221116	1669862	1673726	3883	3865	93.82	6366786	6295970	0.06	0.06	1	1	gd10_4	gz15_4
4221918	4226343	1674289	1678675	4426	4387	93.70	6366786	6295970	0.07	0.07	1	1	gd10_4	gz15_4
4227028	4260869	1681677	1715418	33842	33742	94.10	6366786	6295970	0.53	0.54	1	1	gd10_4	gz15_4
4262295	4281293	1717103	1736070	18999	18968	94.61	6366786	6295970	0.30	0.30	1	1	gd10_4	gz15_4
4281666	4282990	1736537	1737894	1325	1358	89.86	6366786	6295970	0.02	0.02	1	1	gd10_4	gz15_4
4283280	4301874	1738210	1756865	18595	18656	94.35	6366786	6295970	0.29	0.30	1	1	gd10_4	gz15_4
4302315	4315184	1757138	1770061	12870	12924	93.46	6366786	6295970	0.20	0.21	1	1	gd10_4	gz15_4
4317204	4321940	1772138	1776795	4737	4658	88.75	6366786	6295970	0.07	0.07	1	1	gd10_4	gz15_4
4322432	4346446	1777358	1801137	24015	23780	94.23	6366786	6295970	0.38	0.38	1	1	gd10_4	gz15_4
4366899	4380718	1805914	1819707	13820	13794	94.10	6366786	6295970	0.22	0.22	1	1	gd10_4	gz15_4
4380788	4401075	1819705	1839835	20288	20131	94.95	6366786	6295970	0.32	0.32	1	1	gd10_4	gz15_4
4401940	4406508	1840709	1845207	4569	4499	89.53	6366786	6295970	0.07	0.07	1	1	gd10_4	gz15_4
4406509	4407607	1845313	1846411	1099	1099	93.54	6366786	6295970	0.02	0.02	1	1	gd10_4	gz15_4
4407861	4432319	1846638	1871033	24459	24396	94.84	6366786	6295970	0.38	0.39	1	1	gd10_4	gz15_4
4435384	4457986	1874411	1896955	22603	22545	95.27	6366786	6295970	0.36	0.36	1	1	gd10_4	gz15_4
4460352	4488535	1899404	1927433	28184	28030	93.67	6366786	6295970	0.44	0.45	1	1	gd10_4	gz15_4
4488739	4518919	1927673	1957723	30181	30051	95.08	6366786	6295970	0.47	0.48	1	1	gd10_4	gz15_4
4519419	4560096	1958197	1998779	40678	40583	95.48	6366786	6295970	0.64	0.64	1	1	gd10_4	gz15_4
4568726	4570901	1998855	2001043	2176	2189	85.36	6366786	6295970	0.03	0.03	1	1	gd10_4	gz15_4
4571685	4581002	2002103	2011405	9318	9303	93.97	6366786	6295970	0.15	0.15	1	1	gd10_4	gz15_4
4581130	4614966	2011528	2045194	33837	33667	94.92	6366786	6295970	0.53	0.53	1	1	gd10_4	gz15_4
4618003	4619010	2047503	2048518	1008	1016	88.73	6366786	6295970	0.02	0.02	1	1	gd10_4	gz15_4
4619231	4627804	2048825	2057400	8574	8576	94.96	6366786	6295970	0.13	0.14	1	1	gd10_4	gz15_4
4629960	4631664	1669730	1668022	1705	1709	91.93	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4637775	4646954	1661603	1652407	9180	9197	95.54	6366786	6295970	0.14	0.15	1	-1	gd10_4	gz15_4
4647273	4669402	1652089	1630079	22130	22011	92.06	6366786	6295970	0.35	0.35	1	-1	gd10_4	gz15_4
4669340	4673772	1630046	1625594	4433	4453	92.57	6366786	6295970	0.07	0.07	1	-1	gd10_4	gz15_4
4674911	4688442	1624574	1611025	13532	13550	91.02	6366786	6295970	0.21	0.22	1	-1	gd10_4	gz15_4
4694604	4697298	1609765	1607066	2695	2700	89.44	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
4697802	4701532	1601944	1598216	3731	3729	89.84	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
4702183	4705798	1590117	1593771	3616	3655	90.96	6366786	6295970	0.06	0.06	1	1	gd10_4	gz15_4
4706283	4707476	1594267	1595467	1194	1201	81.11	6366786	6295970	0.02	0.02	1	1	gd10_4	gz15_4
4707825	4710211	1603719	1606126	2387	2408	89.48	6366786	6295970	0.04	0.04	1	1	gd10_4	gz15_4
4740630	4752293	1571151	1559509	11664	11643	94.39	6366786	6295970	0.18	0.18	1	-1	gd10_4	gz15_4
4752618	4757637	1559221	1554211	5020	5011	95.44	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
4757828	4765172	1554029	1546704	7345	7326	92.31	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
4765290	4767354	1546598	1544530	2065	2069	93.53	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4769616	4772712	1541449	1538313	3097	3137	88.46	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
4776737	4789515	1529490	1516718	12779	12773	89.56	6366786	6295970	0.20	0.20	1	-1	gd10_4	gz15_4
4789688	4804729	1474589	1489690	15042	15102	92.88	6366786	6295970	0.24	0.24	1	1	gd10_4	gz15_4
4804971	4808169	1489966	1493145	3199	3180	88.95	6366786	6295970	0.05	0.05	1	1	gd10_4	gz15_4
4808237	4810625	1493291	1495669	2389	2379	87.77	6366786	6295970	0.04	0.04	1	1	gd10_4	gz15_4
4810823	4818473	1495883	1503622	7651	7740	87.55	6366786	6295970	0.12	0.12	1	1	gd10_4	gz15_4
4818603	4821811	1503757	1506992	3209	3236	91.84	6366786	6295970	0.05	0.05	1	1	gd10_4	gz15_4
4822426	4825843	1507630	1511069	3418	3440	86.10	6366786	6295970	0.05	0.05	1	1	gd10_4	gz15_4
4826247	4828327	1511467	1513564	2081	2098	84.56	6366786	6295970	0.03	0.03	1	1	gd10_4	gz15_4
4828793	4830891	1514304	1516412	2099	2109	84.58	6366786	6295970	0.03	0.03	1	1	gd10_4	gz15_4
4831294	4835040	1474447	1470687	3747	3761	91.10	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
4835167	4838417	1470552	1467303	3251	3250	89.88	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
4838543	4855450	1467177	1450337	16908	16841	90.37	6366786	6295970	0.27	0.27	1	-1	gd10_4	gz15_4
4860241	4865267	1447089	1442092	5027	4998	92.84	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
4869571	4877170	1437951	1430299	7600	7653	89.22	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
4877168	4880871	1428442	1424731	3704	3712	91.91	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
4881069	4882669	1419636	1418057	1601	1580	88.07	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4882672	4885460	1416195	1413394	2789	2802	90.24	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
4885789	4897667	1413065	1401166	11879	11900	88.47	6366786	6295970	0.19	0.19	1	-1	gd10_4	gz15_4
4902015	4904200	1399483	1397282	2186	2202	84.99	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4905829	4908621	1395190	1392376	2793	2815	82.18	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
4908811	4909860	1392262	1391187	1050	1076	83.07	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
4910907	4915863	1390122	1385145	4957	4978	92.10	6366786	6295970	0.08	0.08	1	-1	gd10_4	gz15_4
4918215	4927556	1382958	1373632	9342	9327	88.75	6366786	6295970	0.15	0.15	1	-1	gd10_4	gz15_4
4927678	4937384	1373534	1363766	9707	9769	90.35	6366786	6295970	0.15	0.16	1	-1	gd10_4	gz15_4
4940614	4941649	1050465	1049423	1036	1043	86.42	6366786	5204641	0.02	0.02	1	-1	gd10_4	gz15_5
4941646	4945971	1041918	1037595	4326	4324	84.35	6366786	5204641	0.07	0.08	1	-1	gd10_4	gz15_5
4942181	4946258	1346292	1350372	4078	4081	85.61	6366786	3388160	0.06	0.12	1	1	gd10_4	gz15_10
4949081	4951174	1363086	1360987	2094	2100	93.01	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
4951286	4958990	1360872	1353177	7705	7696	91.12	6366786	6295970	0.12	0.12	1	-1	gd10_4	gz15_4
4959197	4973559	1352994	1338592	14363	14403	94.27	6366786	6295970	0.23	0.23	1	-1	gd10_4	gz15_4
4973831	4981094	1338272	1331016	7264	7257	89.04	6366786	6295970	0.11	0.12	1	-1	gd10_4	gz15_4
4981216	4990838	1330877	1321302	9623	9576	92.10	6366786	6295970	0.15	0.15	1	-1	gd10_4	gz15_4
4992897	4994423	1319233	1317725	1527	1509	82.45	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
4995324	4998587	1316843	1313599	3264	3245	95.20	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
4998737	5013450	1313435	1298689	14714	14747	90.59	6366786	6295970	0.23	0.23	1	-1	gd10_4	gz15_4
5014183	5020191	1251356	1257332	6009	5977	86.06	6366786	6295970	0.09	0.09	1	1	gd10_4	gz15_4
5026842	5035904	1264492	1273536	9063	9045	92.20	6366786	6295970	0.14	0.14	1	1	gd10_4	gz15_4
5036065	5047666	1273707	1285332	11602	11626	90.88	6366786	6295970	0.18	0.18	1	1	gd10_4	gz15_4
5056000	5058355	1295524	1297887	2356	2364	89.99	6366786	6295970	0.04	0.04	1	1	gd10_4	gz15_4
5058887	5060635	1246292	1244563	1749	1730	93.71	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
5064890	5069239	1240101	1235764	4350	4338	94.14	6366786	6295970	0.07	0.07	1	-1	gd10_4	gz15_4
5070350	5074823	1234207	1229735	4474	4473	93.15	6366786	6295970	0.07	0.07	1	-1	gd10_4	gz15_4
5075538	5076838	1229036	1227733	1301	1304	85.52	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
5077441	5084141	1227332	1220509	6701	6824	89.69	6366786	6295970	0.11	0.11	1	-1	gd10_4	gz15_4
5084500	5089233	1220355	1215631	4734	4725	92.45	6366786	6295970	0.07	0.08	1	-1	gd10_4	gz15_4
5089342	5099814	1215627	1205180	10473	10448	90.55	6366786	6295970	0.16	0.17	1	-1	gd10_4	gz15_4
5103452	5110494	1203321	1196201	7043	7121	88.33	6366786	6295970	0.11	0.11	1	-1	gd10_4	gz15_4
5110522	5120644	1172511	1162313	10123	10199	90.99	6366786	6295970	0.16	0.16	1	-1	gd10_4	gz15_4
5120801	5131682	1162156	1151302	10882	10855	88.90	6366786	6295970	0.17	0.17	1	-1	gd10_4	gz15_4
5133850	5142791	1149134	1140203	8942	8932	93.01	6366786	6295970	0.14	0.14	1	-1	gd10_4	gz15_4
5143791	5149810	1139269	1133262	6020	6008	89.37	6366786	6295970	0.09	0.10	1	-1	gd10_4	gz15_4
5150950	5154687	1132297	1128572	3738	3726	91.16	6366786	6295970	0.06	0.06	1	-1	gd10_4	gz15_4
5154958	5158005	1128510	1125443	3048	3068	88.52	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
5158008	5162164	1112475	1108330	4157	4146	88.52	6366786	6295970	0.07	0.07	1	-1	gd10_4	gz15_4
5162168	5170738	1108144	1099538	8571	8607	91.03	6366786	6295970	0.13	0.14	1	-1	gd10_4	gz15_4
5178389	5184809	1088246	1081850	6421	6397	94.23	6366786	6295970	0.10	0.10	1	-1	gd10_4	gz15_4
5187101	5192429	1079920	1074566	5329	5355	87.74	6366786	6295970	0.08	0.09	1	-1	gd10_4	gz15_4
5192544	5194381	1074565	1072743	1838	1823	89.74	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
5194592	5201455	1072517	1065706	6864	6812	86.14	6366786	6295970	0.11	0.11	1	-1	gd10_4	gz15_4
5201512	5203476	1065291	1063344	1965	1948	87.82	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
5210367	5213752	1062274	1058884	3386	3391	90.99	6366786	6295970	0.05	0.05	1	-1	gd10_4	gz15_4
5213740	5217853	1042462	1038365	4114	4098	87.43	6366786	6295970	0.06	0.07	1	-1	gd10_4	gz15_4
5218039	5241234	1038246	1015142	23196	23105	91.13	6366786	6295970	0.36	0.37	1	-1	gd10_4	gz15_4
5244645	5260662	1015068	999013	16018	16056	91.69	6366786	6295970	0.25	0.26	1	-1	gd10_4	gz15_4
5261363	5262922	998681	997102	1560	1580	79.62	6366786	6295970	0.02	0.03	1	-1	gd10_4	gz15_4
5263352	5269137	996594	990801	5786	5794	95.23	6366786	6295970	0.09	0.09	1	-1	gd10_4	gz15_4
5269335	5275889	990587	983992	6555	6596	91.69	6366786	6295970	0.10	0.10	1	-1	gd10_4	gz15_4
5276405	5277951	983453	981928	1547	1526	88.39	6366786	6295970	0.02	0.02	1	-1	gd10_4	gz15_4
5280882	5283256	978680	976302	2375	2379	80.00	6366786	6295970	0.04	0.04	1	-1	gd10_4	gz15_4
5285055	5293445	974515	966188	8391	8328	92.19	6366786	6295970	0.13	0.13	1	-1	gd10_4	gz15_4
5293525	5295386	1418055	1416194	1862	1862	91.68	6366786	6295970	0.03	0.03	1	-1	gd10_4	gz15_4
